property_id,title,price,bedrooms,bathrooms,area_m2,property_type,status,updated_at,created_at
nvxT4H99vRAQzajdbbae,Sala/Conjunto comercial Edifício MAC SAÚDE - Centro ANDAR ALTO,400000.0,,1,57.0,commercial,active,2025-10-01T21:53:15.492489+00:00,2025-10-01T21:53:15.314667+00:00
nsPJ4JylMU0WlHcfXOXa,"Apartamento em Curitiba, no bairro Capão Raso - Referência: 104 - Hagen Residencial",334464.0,1,1,34.84,apartment,active,2025-10-01T21:53:15.253719+00:00,2025-10-01T21:53:15.165803+00:00
nrSazUWc2ufP1Oo8KOhN,Terrasse Infini,1540000.0,3,2,113.67,apartment,active,2025-10-01T21:53:15.093812+00:00,2025-10-01T21:53:14.997784+00:00
nqXVENHQh0gkvgwdazsh,"Apartamento em Curitiba, no bairro Novo Mundo - Referência: 31 - Sun Tower",691439.0,3,2,71.23,apartment,active,2025-10-01T21:53:14.92578+00:00,2025-10-01T21:53:14.829767+00:00
nopjz8LKDTvYdG7Amg5V,"Sala em Curitiba, no bairro Centro - Referência: 106 - MD.7",1582610.0,,2,97.24,commercial,active,2025-10-01T21:53:14.773764+00:00,2025-10-01T21:53:14.692458+00:00
nmv9S7XpYT9kzMRHJBaj,"Apartamento em Curitiba, no bairro Campina do Siqueira - Referência: 203 - Casa Jobim - Breve Lançamento",0.1,2,3,117.85,apartment,active,2025-10-01T21:53:14.628468+00:00,2025-10-01T21:53:14.52444+00:00
nbzFV2jlj81yllAu9jA3,"Garden em Curitiba, no bairro Seminário - Referência: 104TORREB - ÉQÜI",1161199.6,2,2,87.41,garden,active,2025-10-01T21:53:14.460441+00:00,2025-10-01T21:53:14.364425+00:00
nZswCxD3nXPISHXSuDas,"Garden em Curitiba, no bairro Portão - Referência: 102 - Blanck Residence",399900.0,1,1,69.82,garden,active,2025-10-01T21:53:14.284243+00:00,2025-10-01T21:53:14.152099+00:00
nZq6h0IVMQeIAAt89zLY,"Apartamento Amplo no Centro de Curitiba – 125 m², 3 Dormitórios e Localização Privilegiada Próximo à Praça General Osório por R$ 495.000,00 - Centro - Curitiba/PR",495000.0,3,3,125.4,apartment,active,2025-10-01T21:53:14.079944+00:00,2025-10-01T21:53:13.931046+00:00
nSFoUlgVtnsKR6yNndr0,"Apartamento em Curitiba, no bairro Centro Cívico - Referência: 303 - Auth",1180936.79,2,2,82.0,apartment,active,2025-10-01T21:53:13.866662+00:00,2025-10-01T21:53:13.769829+00:00
nRvqkFOArpScDNsWD9vk,"Apartamento em Curitiba, no bairro Alto da Rua XV - Referência: 206T02 - Nest",1074790.09,2,2,85.0,apartment,active,2025-10-01T21:53:13.705236+00:00,2025-10-01T21:53:13.591661+00:00
nPVuSEtcElNs3f1YKOeZ,"Loja em Curitiba, no bairro Centro - Referência: Loja03 - Hyde Park - Lojas",1016094.0,,1,153.32,commercial,active,2025-10-01T21:53:13.429659+00:00,2025-10-01T21:53:13.349005+00:00
nLtHJhrxLIeS3oWbX1oh,"Apartamento em Curitiba, no bairro Cidade Industrial - Referência: 603 TORRE B - Sou Ecoville",567030.0,2,1,44.39,apartment,active,2025-10-01T21:53:13.130986+00:00,2025-10-01T21:53:13.009886+00:00
nLAV69mL2eZybVL9cTU0,Walk Soho,519635.22,1,1,29.96,apartment,active,2025-10-01T21:53:12.944299+00:00,2025-10-01T21:53:12.83979+00:00
nCTiDDcpvXQ5EhNBLerd,"Apartamento em Curitiba, no bairro Alto da Rua XV - Referência: 610 - Cosmo Hype Living",385900.0,1,1,26.5,apartment,active,2025-10-01T21:53:12.767785+00:00,2025-10-01T21:53:12.607765+00:00
muwNW9ccyDgKQ1T5OsQa,"Apartamento em Curitiba, no bairro Santa Cândida - Referência: 501 - Torre Ferrara",506870.64,3,2,57.94,apartment,active,2025-10-01T21:53:12.543774+00:00,2025-10-01T21:53:12.455368+00:00
mlDUQ7SM0XIFIIdSisx9,Bento 246,2221882.06,3,4,126.23,apartment,active,2025-10-01T21:53:12.390571+00:00,2025-10-01T21:53:12.286279+00:00
mjdcC83ObpOwQbya7eOF,"Cobertura Duplex em Curitiba, no bairro Ecoville - Referência: 705 - Terrasse L'Avenir",2050000.0,3,4,211.36,penthouse,active,2025-10-01T21:53:12.214095+00:00,2025-10-01T21:53:12.109761+00:00
me3mWgnlZLf2y4kVfTtX,"Apartamento em Curitiba, no bairro Mercês - Referência: 403 - Equilíbrio Alta",1790500.17,3,4,122.04,apartment,active,2025-10-01T21:53:12.037767+00:00,2025-10-01T21:53:11.949638+00:00
mdtCzAFkbDm1tqhqV49k,"Apartamento em Curitiba, no bairro Campo Comprido - Referência: 504T2 - Trebbiano Residencial - Fase 1",1221547.46,3,2,87.14,apartment,active,2025-10-01T21:53:11.877632+00:00,2025-10-01T21:53:11.76529+00:00
mc9aM0WjZuf9B2sPdb8S,"Apartamento em Curitiba, no bairro Campina do Siqueira - Referência: 702 Torre2 - Hytte",1585952.8,3,3,120.26,apartment,active,2025-10-01T21:53:11.685287+00:00,2025-10-01T21:53:11.581008+00:00
mXyjRXNeGKAe6aSk9gvV,Casa Batel,4317760.0,3,4,175.78,house,active,2025-10-01T21:53:11.372103+00:00,2025-10-01T21:53:11.213818+00:00
mPYFlBEIWb6WXlJ1wa7a,"Apartamento em Curitiba, no bairro Batel - Referência: 1901 - Qoya Residence Curio Collection by Hilton",1086955.0,1,2,55.97,apartment,active,2025-10-01T21:53:11.141695+00:00,2025-10-01T21:53:11.02168+00:00
mNc2j62AHKF0mgMf7L1A,"Garden em Curitiba, no bairro Hugo Lange - Referência: 101 - Mantra",1727510.0,2,3,187.75,garden,active,2025-10-01T21:53:10.941268+00:00,2025-10-01T21:53:10.845139+00:00
mN0uSybgh3W9GEd8zjHU,"Apartamento em Curitiba, no bairro Bacacheri - Referência: 807 - Nest Urban Habitat",391900.0,1,1,30.75,apartment,active,2025-10-01T21:53:10.773136+00:00,2025-10-01T21:53:10.668997+00:00
mMzlE3hsPNAurpHkQhJs,"Apartamento em Curitiba, no bairro Prado Velho - Referência: 204 1 - Bliss Campus",508754.9,3,2,75.36,apartment,active,2025-10-01T21:53:10.612995+00:00,2025-10-01T21:53:10.524982+00:00
mMiUYqGLt6zCBzX734UC,"Garden em Curitiba, no bairro Boqueirão - Referência: 204 - Naví Garcia",345589.68,1,1,59.45,garden,active,2025-10-01T21:53:10.452834+00:00,2025-10-01T21:53:10.368702+00:00
mLkJXPWHe1Wne3jrnvZp,"Apartamento em Curitiba, no bairro Ahú - Referência: 305 - Lior",1557100.0,3,3,111.65,apartment,active,2025-10-01T21:53:10.299625+00:00,2025-10-01T21:53:10.20085+00:00
mLNm0LdGeO595p92qyP4,"Studio em Curitiba, no bairro Centro - Referência: 510 - Log!",311000.0,1,1,22.06,apartment,active,2025-10-01T21:53:10.136846+00:00,2025-10-01T21:53:10.048371+00:00
mFookMoeTZHr4UGIU1Mx,"Apartamento em Curitiba, no bairro Ecoville - Referência: 201 - Terrasse L'Avenir",1262000.0,3,2,98.69,apartment,active,2025-10-01T21:53:09.976368+00:00,2025-10-01T21:53:09.888356+00:00
mCUoLDnmlEGnDb3Ic9d0,"Apartamento em Curitiba, no bairro Bigorrilho - Referência: 609T1 - Croma",866327.0,2,2,69.94,apartment,active,2025-10-01T21:53:09.824353+00:00,2025-10-01T21:53:09.752234+00:00
mBl7a9ajWa9eGezMz3Ry,"Apartamento em Curitiba, no bairro Seminário - Referência: 304TORREA - ÉQÜI",929890.8,2,2,65.13,apartment,active,2025-10-01T21:53:09.664232+00:00,2025-10-01T21:53:09.559817+00:00
m8Uu0ZEhN43ncd1fdPgV,"Apartamento em Curitiba, no bairro Portão - Referência: 102T10 - João Bettega",535000.0,3,2,61.18,apartment,active,2025-10-01T21:53:09.503816+00:00,2025-10-01T21:53:09.399673+00:00
m7Sv2wlu38Y40Lpu93rT,"Apartamento em Curitiba, no bairro Cabral - Referência: 87BL2 - Gaia",2354100.0,3,4,135.33,apartment,active,2025-10-01T21:53:09.31944+00:00,2025-10-01T21:53:09.215293+00:00
m4rnbB9EDXNkdkEeGNmN,AIR Cabral,3856180.0,3,1,202.05,apartment,active,2025-10-01T21:53:09.111303+00:00,2025-10-01T21:53:09.039023+00:00
m3q3yv06oG5tSRCSlfpC,"Cobertura Duplex em Curitiba, no bairro Boa Vista - Referência: 803 - Hike",1678200.0,3,3,134.97,penthouse,active,2025-10-01T21:53:08.983023+00:00,2025-10-01T21:53:08.902335+00:00
lw6qQBwhXAes9kLT8U1J,"Apartamento em Curitiba, no bairro Centro - Referência: 406 - Core Palácio",566629.83,2,1,42.06,apartment,active,2025-10-01T21:53:08.830215+00:00,2025-10-01T21:53:08.726049+00:00
ls7SIbZ6o6Ifhld2tXC1,"Apartamento em Curitiba, no bairro Campo Comprido - Referência: 201T3 - Trebbiano Residencial - Fase 2",1276025.03,3,2,87.14,apartment,active,2025-10-01T21:53:08.661851+00:00,2025-10-01T21:53:08.549212+00:00
lp7XfwPvYFHbvOF9nJrI,"Garden em Curitiba, no bairro Portão - Referência: 203 - Terrasse Magique",793000.0,3,2,79.66,garden,active,2025-10-01T21:53:08.484798+00:00,2025-10-01T21:53:08.411899+00:00
lmma63yuM5VgJFBRHm7P,Reserva Colina,4035589.0,4,1,229.54,apartment,active,2025-10-01T21:53:08.347321+00:00,2025-10-01T21:53:08.242832+00:00
lklrg2QwRNry04jjAjUe,"Apartamento em Curitiba, no bairro São Francisco - Referência: 201 - Bosque Hype Casa Nativa",824900.0,2,2,59.34,apartment,active,2025-10-01T21:53:08.170508+00:00,2025-10-01T21:53:08.089914+00:00
lbePIS1vdsgqtk3LtjGx,"Apartamento em Curitiba, no bairro Batel - Referência: 1402 - Qoya Residence Curio Collection by Hilton",1291696.0,1,2,70.44,apartment,active,2025-10-01T21:53:08.024919+00:00,2025-10-01T21:53:07.928256+00:00
lZj4nk1WcV4CWlpcELQR,"Loft em Curitiba, no bairro Centro - Referência: 1301 - Aya Amintas - Residencial",604082.5,2,1,39.06,apartment,active,2025-10-01T21:53:07.840067+00:00,2025-10-01T21:53:07.751238+00:00
lXkbnSJCRsKdqm6oq3ff,Aura Residencial,1645000.0,3,3,172.94,apartment,active,2025-10-01T21:53:07.694737+00:00,2025-10-01T21:53:07.581202+00:00
lS7flHhmB8bBUGe3CzaX,"Studio Mobiliado, 7th Avenue Live. Localização Privilegiada! ANDAR ALTO - Rua Conselheiro Laurindo",420000.0,1,1,29.32,apartment,active,2025-10-01T21:53:07.524679+00:00,2025-10-01T21:53:07.403908+00:00
lR3yX3WwlvCwlZM4SHHK,"Apartamento em Curitiba, no bairro Água Verde - Referência: 34 - Goa",995000.0,3,2,79.36,apartment,active,2025-10-01T21:53:07.331477+00:00,2025-10-01T21:53:07.235016+00:00
lKJ2G12u1gOLwFsU652h,"Apartamento em Curitiba, no bairro Centro - Referência: 1405 - Atmos",637157.97,2,1,40.45,apartment,active,2025-10-01T21:53:07.154592+00:00,2025-10-01T21:53:07.041398+00:00
lG8j3XCHZDHz7z3578qU,"Apartamento em Curitiba, no bairro Bigorrilho - Referência: 203 - Condomínio Ampio Apto 203",2587363.0,2,3,131.85,apartment,active,2025-10-01T21:53:06.960545+00:00,2025-10-01T21:53:06.797583+00:00
lFXIbPe5GPMlYDp904M9,"Casa em Condomínio em Curitiba, no bairro Santo Inácio - Referência: 4 - Zenith Barigui",3080000.0,3,4,256.25,house,active,2025-10-01T21:53:06.564159+00:00,2025-10-01T21:53:06.475928+00:00
l8JMTpzSyY4iNs707PB3,"Apartamento em Curitiba, no bairro São Francisco - Referência: 308 - Bosque Hype Casa Nativa",756900.0,2,2,54.7,apartment,active,2025-10-01T21:53:06.379264+00:00,2025-10-01T21:53:06.290421+00:00
l6KZx3E7kKOSYAuM9lb7,OÁS,4837720.0,,1,231.5,apartment,active,2025-10-01T21:53:06.225989+00:00,2025-10-01T21:53:06.121032+00:00
l3B8BgOknDH1UnYpFIEj,"Cobertura Duplex em Curitiba, no bairro Água Verde - Referência: 702 - Ara",3420570.58,3,4,255.19,penthouse,active,2025-10-01T21:53:06.06469+00:00,2025-10-01T21:53:05.984483+00:00
kyLnquKELTlcuMG1MKeX,"Garden em Curitiba, no bairro Boa Vista - Referência: 2 - Terrasse Joie",1045000.0,3,2,118.04,garden,active,2025-10-01T21:53:05.928336+00:00,2025-10-01T21:53:05.831993+00:00
kwnVZ9S1ozMWZ9AkHm0t,"Apartamento em Curitiba, no bairro Água Verde - Referência: 106 - Ara",853595.7,2,2,76.55,apartment,active,2025-10-01T21:53:05.759509+00:00,2025-10-01T21:53:05.67887+00:00
kvH5AIAHxBH3dxICGGHj,"Apartamento em Curitiba, no bairro Ahú - Referência: 606 - Lior",1089817.0,2,2,72.05,apartment,active,2025-10-01T21:53:05.598441+00:00,2025-10-01T21:53:05.493614+00:00
kk4ZY3IeDDQuvq44KJzG,"Studio em Curitiba, no bairro São Francisco - Referência: 306 - Bosque Hype Casa Nativa",401900.0,1,1,24.17,house,active,2025-10-01T21:53:05.307023+00:00,2025-10-01T21:53:05.23439+00:00
kizH9q7ZLjxIysuY12xL,"Cobertura Horizontal em Curitiba, no bairro Cajuru - Referência: APT816T1 - Natune",761970.54,2,2,59.86,penthouse,active,2025-10-01T21:53:05.17789+00:00,2025-10-01T21:53:05.097317+00:00
kgxEtfuKjrRcGNMyFUtl,"Loja em Curitiba, no bairro Centro - Referência: L08 - Aya Carlos de Carvalho - Lojas",5238190.65,,1,579.14,commercial,active,2025-10-01T21:53:05.016814+00:00,2025-10-01T21:53:04.920527+00:00
kdaoL7b0PLWwTut7I6eG,"Cobertura Duplex em Curitiba, no bairro Mercês - Referência: 81 TORRE B - SAMAÚMA - Amáz",8692710.0,4,6,306.81,penthouse,active,2025-10-01T21:53:04.848047+00:00,2025-10-01T21:53:04.767474+00:00
kcBVlGJUK173DvpxdaWl,"Garden em Curitiba, no bairro Novo Mundo - Referência: 3 - Sun Tower",679739.0,2,2,81.68,garden,active,2025-10-01T21:53:04.686663+00:00,2025-10-01T21:53:04.564918+00:00
kbofCGpom1GECMNUpsDk,"Apartamento em Curitiba, no bairro Água Verde - Referência: 202 - Iti Haus",1264070.0,3,3,102.83,apartment,active,2025-10-01T21:53:04.484298+00:00,2025-10-01T21:53:04.387518+00:00
kaX9iVG0o4kp1zs2IEaZ,"Garden em Curitiba, no bairro Portão - Referência: 106 - Next 360 - Breve Lançamento",344900.0,1,1,45.58,garden,active,2025-10-01T21:53:04.315046+00:00,2025-10-01T21:53:04.210646+00:00
kZLYcXU8OWQ1AKD8mT3v,"Sobrado com 3 dormitórios à venda, 168 m² - Campo Comprido - Curitiba/PR",794872.5,3,2,168.0,apartment,active,2025-10-01T21:53:04.154217+00:00,2025-10-01T21:53:04.057455+00:00
kWLCPneKSam9ts9LOhoh,"Casa em Condomínio em Curitiba, no bairro Santa Felicidade - Referência: 25 - Ambar",2696274.4,3,4,251.8,house,active,2025-10-01T21:53:03.992919+00:00,2025-10-01T21:53:03.895463+00:00
kPyAAMsHgoDpAl8t55pQ,Explore Botânico,931430.0,3,2,81.21,apartment,active,2025-10-01T21:53:03.726035+00:00,2025-10-01T21:53:03.588726+00:00
kLOiaM8dT4QyxWvFmiiu,"Casa com 3 dormitórios à venda, 100 m² por R$ 699.000 - Lindóia - Curitiba/PR",699000.0,3,3,100.7,house,active,2025-10-01T21:53:03.516101+00:00,2025-10-01T21:53:03.418543+00:00
kKQ5wj9b93rvLnuKArL9,"Apartamento em Curitiba, no bairro Batel - Referência: 1302 - Qoya Residence Curio Collection by Hilton",1749330.0,1,2,86.59,apartment,active,2025-10-01T21:53:03.353417+00:00,2025-10-01T21:53:03.264523+00:00
kI7X4GHUs3DzErW34WSA,Apartamento Mobiliado 37m² com Sacada e Churrasqueira – R$ 429 mil,429000.0,1,1,37.0,apartment,active,2025-10-01T21:53:03.151861+00:00,2025-10-01T21:53:03.005364+00:00
kHHPV0sl9Klma18HkhmS,"Garden em Curitiba, no bairro Juvevê - Referência: 3 - Terrasse Vincennes",2180000.0,3,4,127.58,garden,active,2025-10-01T21:53:02.852521+00:00,2025-10-01T21:53:02.723145+00:00
kG3mMSpDfCQDSeuXWmRK,Venda Sobrado Triplex 3 quartos sendo (1 suíte) 3 vagas - Bairro Alto,950000.0,3,3,194.93,apartment,active,2025-10-01T21:53:02.659057+00:00,2025-10-01T21:53:02.553788+00:00
kC3mtuVjhSEMTR2cDK0Z,"Apartamento com 3 dormitórios à venda, 122 m² por R$ 1.119.471 - Campina do Siqueira - Curitiba/PR",1291724.83,3,2,122.2,apartment,active,2025-10-01T21:53:02.473313+00:00,2025-10-01T21:53:02.174125+00:00
k7BPHBsCs99f2W22pe0J,Casa de Condomínio | 3 Quartos | 2 banheiros | 2 vagas à Venda - SÃO BRAZ - CURITIBA,1290000.0,3,2,,house,active,2025-10-01T21:53:02.109793+00:00,2025-10-01T21:53:01.997244+00:00
k1wVokJOR4rvroASY3ZU,"Apartamento em Curitiba, no bairro Campo Comprido - Referência: 207 - El Arte Moradas Concepto",1005920.92,2,2,75.57,apartment,active,2025-10-01T21:53:01.924655+00:00,2025-10-01T21:53:01.851885+00:00
k1VcgVt8M3B1nju1W72Z,"Apartamento em Curitiba, no bairro Campo Comprido - Referência: 201 - Costa Ecoville",555939.0,1,1,46.4,apartment,active,2025-10-01T21:53:01.75537+00:00,2025-10-01T21:53:01.65112+00:00
jz7q4OdHZyhspjJNNcb2,"Apartamento em Curitiba, no bairro Juvevê - Referência: 101 - Itá Rare Homes",1702086.67,3,4,124.93,apartment,active,2025-10-01T21:53:01.570731+00:00,2025-10-01T21:53:01.448947+00:00
jvuWrdDJ2ekkwXajqml9,"Sala em Curitiba, no bairro Mossunguê - Referência: 67 - Terrasse Hemisphere - Comercial",870361.19,,1,42.44,commercial,active,2025-10-01T21:53:01.384424+00:00,2025-10-01T21:53:01.279862+00:00
jnjh46QmY2lQ20aBmdEg,"Apartamento em Curitiba, no bairro Água Verde - Referência: 604 - Terrasse Infini - Residencial",1373000.0,3,3,100.58,apartment,active,2025-10-01T21:53:01.207957+00:00,2025-10-01T21:53:01.077754+00:00
jjQrv459he3hcQHUhAQq,"Cobertura Duplex em Curitiba, no bairro Batel - Referência: 1002 - Manhã",5950329.45,4,7,413.0,penthouse,active,2025-10-01T21:53:00.99732+00:00,2025-10-01T21:53:00.916627+00:00
jWFJncBJ8dWUiDEAZyVZ,"Apartamento em Curitiba, no bairro Campina do Siqueira - Referência: 206 - Augen",893100.0,2,2,66.72,apartment,active,2025-10-01T21:53:00.844304+00:00,2025-10-01T21:53:00.747197+00:00
jOArTmYUcGJCW06P8fGB,"Apartamento em Curitiba, no bairro Juvevê - Referência: 405A - Solenne",1671139.0,3,3,119.08,apartment,active,2025-10-01T21:53:00.376091+00:00,2025-10-01T21:53:00.272464+00:00
jDGoK9wgclRQRbDst6MY,"Apartamento em Curitiba, no bairro Alto da Glória - Referência: 202 - Camino",1551370.0,3,4,125.99,apartment,active,2025-10-01T21:53:00.20669+00:00,2025-10-01T21:53:00.12622+00:00
jCRktAmHlqNYw4j8fMI1,"Garden em Curitiba, no bairro Centro - Referência: B02106 - Audace",729400.0,2,2,47.86,garden,active,2025-10-01T21:53:00.053943+00:00,2025-10-01T21:52:59.973263+00:00
jAPxbWtDt2AqzLNa62aY,"Garden em Curitiba, no bairro Santa Cândida - Referência: 104 - Torre Ferrara",563668.69,2,2,47.72,garden,active,2025-10-01T21:52:59.908766+00:00,2025-10-01T21:52:59.828083+00:00
j8f5caq0JaSzS728NaKL,"Garden em Curitiba, no bairro Juvevê - Referência: 305 - Mozine Wellness Design",2009428.5,4,5,137.0,garden,active,2025-10-01T21:52:59.755767+00:00,2025-10-01T21:52:59.675013+00:00
j8WdAagSCP7keexBgXkk,"Sala em Curitiba, no bairro Batel - Referência: 1701 - Workspace Emiliano",2652241.0,,2,212.81,commercial,active,2025-10-01T21:52:59.610702+00:00,2025-10-01T21:52:59.521378+00:00
j71iT4y02W9hyv3kOcGc,"Apartamento em Curitiba, no bairro Batel - Referência: 904 TORRE B - Lange",2043120.0,2,3,93.0,apartment,active,2025-10-01T21:52:59.448967+00:00,2025-10-01T21:52:59.376484+00:00
j4zqijMhzLlKGQgIueFE,"Garden em Curitiba, no bairro Mercês - Referência: 106 - Porto Alto",1897153.11,3,4,168.84,garden,active,2025-10-01T21:52:59.280115+00:00,2025-10-01T21:52:59.199524+00:00
j2sZauPGu6huKjj1XrqJ,"Duplex em Curitiba, no bairro Água Verde - Referência: 304 - Plural",981482.67,2,3,68.58,apartment,active,2025-10-01T21:52:59.119018+00:00,2025-10-01T21:52:59.03843+00:00
inYRHqHtRWGz2B2pKf3D,"Studio em Curitiba, no bairro Capão Raso - Referência: 107 - Hagen Residencial",251328.0,1,1,24.64,apartment,active,2025-10-01T21:52:58.958238+00:00,2025-10-01T21:52:58.829534+00:00
imDIVmqAbkRdcMpxr7Th,Temple Batel,1234690.0,1,1,40.24,apartment,active,2025-10-01T21:52:58.765128+00:00,2025-10-01T21:52:58.676407+00:00
ilUHeHyzwUJwep20DN7Q,"Garden em Curitiba, no bairro Centro - Referência: 325 - Core Palácio",383347.0,1,1,22.46,garden,active,2025-10-01T21:52:58.603909+00:00,2025-10-01T21:52:58.523191+00:00
ikDeR4qGZVLS0hoFCW1d,"Apartamento em Curitiba, no bairro Campina do Siqueira - Referência: 204 - Augen",1104600.0,3,2,78.17,apartment,active,2025-10-01T21:52:58.442986+00:00,2025-10-01T21:52:58.338204+00:00
ieZN9HJrCocxr6yOnEP9,"Studio em Curitiba, no bairro Hauer - Referência: 709 - Fortune",275481.44,1,1,22.14,apartment,active,2025-10-01T21:52:58.273169+00:00,2025-10-01T21:52:58.184237+00:00
iZJCnCARN3a1IQAw1zGa,"Apartamento 3 Suítes, 3 Vagas -  Bigorrilho - Curitba.  Face oeste - ANDAR ALTO",1300000.0,3,5,148.0,apartment,active,2025-10-01T21:52:58.127974+00:00,2025-10-01T21:52:57.990774+00:00
iMBP3ZMpfMXk5DBO5QhO,"Cobertura Duplex em Curitiba, no bairro Mossunguê - Referência: 802A - Ecco",3607060.0,3,5,303.36,penthouse,active,2025-10-01T21:52:57.92614+00:00,2025-10-01T21:52:57.829807+00:00
iLviDciUPlGyOnos4dTA,"Apartamento em Curitiba, no bairro Água Verde - Referência: 301 - Edifício Greca Tower",2750000.0,3,4,155.39,apartment,active,2025-10-01T21:52:57.765452+00:00,2025-10-01T21:52:57.660308+00:00
iIQswm31mFQjUNBOkSW6,"Cobertura Duplex em Curitiba, no bairro Portão - Referência: 408 - Next 360 - Breve Lançamento",1089000.0,3,3,171.73,penthouse,active,2025-10-01T21:52:57.579757+00:00,2025-10-01T21:52:57.507361+00:00
iHpZVoFt27LRsBn18JCy,"Cobertura com 2 dormitórios à venda, 83 m² por R$ 1.076.500 - Centro - Curitiba/PR",1076500.0,2,2,83.99,penthouse,active,2025-10-01T21:52:57.451135+00:00,2025-10-01T21:52:57.346532+00:00
iG4Cyqeu0BQcyBT6Rx7B,"Cobertura Duplex em Curitiba, no bairro Vila Izabel - Referência: 285 - Chateau Latour",4592959.55,3,4,263.66,penthouse,active,2025-10-01T21:52:57.282214+00:00,2025-10-01T21:52:57.192993+00:00
iAhpqPPsUeIBMb2U6skB,"Loft em Curitiba, no bairro Centro - Referência: 410 - Aya - Residencial",656899.03,2,1,46.4,apartment,active,2025-10-01T21:52:57.128651+00:00,2025-10-01T21:52:57.03216+00:00
i68bHY9jKgG2NVwbE0IP,"Garden em Curitiba, no bairro Boqueirão - Referência: 205 - Naví Garcia",290678.28,1,1,36.1,garden,active,2025-10-01T21:52:56.975727+00:00,2025-10-01T21:52:56.870004+00:00
i2HTYPwiUFoPx1rb0Yuc,"Apartamento em Curitiba, no bairro Boa Vista - Referência: 204 - Hike",899600.0,3,3,89.49,apartment,active,2025-10-01T21:52:56.69268+00:00,2025-10-01T21:52:56.603935+00:00
hzmmUpTFQRtlfUvp7M6Q,"Apartamento em Curitiba, no bairro Cajuru - Referência: APT212T2 - Natune",474549.71,2,2,59.59,apartment,active,2025-10-01T21:52:56.498972+00:00,2025-10-01T21:52:56.377596+00:00
htnm7gYImUesi5q7vEeC,"Apartamento em Curitiba, no bairro Cabral - Referência: A21 - The Pineyards",2635890.0,3,3,148.54,apartment,active,2025-10-01T21:52:56.313031+00:00,2025-10-01T21:52:56.232512+00:00
hsJ2EGafJz27LuF8U8gm,"Apartamento em Curitiba, no bairro Alto da Glória - Referência: 408 - Moní",504050.84,1,1,34.35,apartment,active,2025-10-01T21:52:56.160294+00:00,2025-10-01T21:52:56.071689+00:00
hr5Beb5Q0DoojIKw0zlZ,"Apartamento em Curitiba, no bairro Portão - Referência: - Smart Living Portão - Breve Lançamento",0.1,1,1,28.62,apartment,active,2025-10-01T21:52:56.015208+00:00,2025-10-01T21:52:55.942439+00:00
hoLqsBRTp8J2W611pgGp,"Cobertura Duplex em Curitiba, no bairro Cristo Rei - Referência: 71 - Terrasse Musique",1295000.0,3,3,108.55,penthouse,active,2025-10-01T21:52:55.877926+00:00,2025-10-01T21:52:55.764455+00:00
hmyUBCGOEzajmlSakBmo,"Apartamento em Curitiba, no bairro Cristo Rei - Referência: 202 - Flag",1477810.0,3,4,130.13,apartment,active,2025-10-01T21:52:55.70005+00:00,2025-10-01T21:52:55.611209+00:00
hjXVGwv1p3LPgnExqK1t,"Apartamento em Curitiba, no bairro Santo Inácio - Referência: 13BLF - Terrasse Nature",2254000.0,3,5,143.07,apartment,active,2025-10-01T21:52:55.538923+00:00,2025-10-01T21:52:55.458458+00:00
hgbsX7AiXYWcBqBzbgNv,"Apartamento em Curitiba, no bairro Juvevê - Referência: 404 - Mozine Wellness Design",750165.62,2,2,55.0,apartment,active,2025-10-01T21:52:55.346465+00:00,2025-10-01T21:52:55.253305+00:00
hgQURntwYsmRwyKRuGR9,"Sobrado em Condomínio no Novo Mundo – 3 Quartos (1 Suíte c/ Closet), 142m², 2 Vagas – Curitiba/PR",895000.0,3,3,142.0,apartment,active,2025-10-01T21:52:55.175321+00:00,2025-10-01T21:52:55.07824+00:00
hfHUpfdx13hZrtKdVvy3,"Garden em Curitiba, no bairro Juvevê - Referência: 102 - Ares Juvevê",963623.14,2,2,61.88,garden,active,2025-10-01T21:52:55.005863+00:00,2025-10-01T21:52:54.917382+00:00
hdVoc6yMaYRa4wkyzwQQ,"Apartamento em Curitiba, no bairro Cabral - Referência: A34 - The Pineyards",2234760.0,2,3,129.05,apartment,active,2025-10-01T21:52:54.8612+00:00,2025-10-01T21:52:54.788522+00:00
hcXkDQ2ZD291tuQoaPt8,"Apartamento em Curitiba, no bairro Hauer - Referência: 203 BLOCO 9 - Bliss Cuore - Fase 1",535925.0,2,2,62.21,apartment,active,2025-10-01T21:52:54.724006+00:00,2025-10-01T21:52:54.651386+00:00
hSoMBoXAVfE7ELF7a68C,"Cobertura Duplex em Curitiba, no bairro Cabral - Referência: A82 - The Pineyards",5556580.0,4,6,236.37,penthouse,active,2025-10-01T21:52:54.498635+00:00,2025-10-01T21:52:54.426065+00:00
hNv47Xk57sBQc0KWIIGf,"Cobertura Duplex em Curitiba, no bairro Água Verde - Referência: 703 - Ara",2938648.52,3,4,220.91,penthouse,active,2025-10-01T21:52:54.369372+00:00,2025-10-01T21:52:54.288429+00:00
hIckuowjfTRHST3vbGjN,"Apartamento em Curitiba, no bairro Hugo Lange - Referência: 203 - Mantra",1147100.0,2,3,92.68,apartment,active,2025-10-01T21:52:54.224148+00:00,2025-10-01T21:52:54.135492+00:00
