url,listing_type,title,price,neighborhood,city,state,area,bedrooms,suites,bathrooms,parking,main_image,description,reference,building,usage_type,video_link,infrastructures
https://www.allegaimoveis.com/imovel/venda/cobertura-em-curitiba-pr-no-bairro-cidade-industrial-9526258,venda,"Cobertura Duplex em Curitiba, no bairro Cidade Industrial - Referência: 2607 - New.in","R$ 2.109.593,51",Cidade Industrial,Curitiba,PR,"163,00 m²",3,1,3,,https://static.orulo.com.br/images/properties/large/829622.jpg?1638923297,"Um pouco mais sobre o imóvel
A torre alta do projeto, com 4 frentes e apartamentos distribuídos de forma inteligente, proporcionará diferentes pontos de vista do Ecoville para os moradores. Além disso, o New.In ocupará toda a esquina, trazendo uma nova identidade à paisagem urbana da região. Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.",2607 - New.in,New.in,residencial,,Elevador social; Hall de entrada com pé direito duplo; Piscina aquecida; Piscina com raia; Portaria; Porte cochère; Praça; Segurança; Terraço
https://www.allegaimoveis.com/imovel/venda/apartamento-em-curitiba-pr-no-bairro-portao-7629254,venda,Square House Portão,"R$ 379.000,00",Portão,Curitiba,PR,"31,97 m²",1,,1,,https://dwvimagesv1.b-cdn.net/images/developments/0fc428e5-78c3-4446-b737-03b719e8addd/personal/dfddb4fe8a1c249dcc4d99bd525e3416b4b79f43c05c70d3689d4d4c0b7e14f9.jpg,"Um pouco mais sobre o imóvel
-> Empreendimento

Rooftop
Sala de Reunião
Elevador
Salão de festas
Hall de entrada decorado e mobiliado
Interfone
Bicicletário
Academia
Lounge
Pet Place
Lavanderia OMO
Espaço Coworking

-> Unidade

Sala de Estar
Sacada
Churrasqueira
Sala de jantar
Área de Serviço



CONDIÇÕES DE PAGAMENTO

Entrada (1x) - R$ 37.900,00
Financiamento (1x) - R$ 284.250,00
Balão 2 (1x) - R$ 13.265,00
Balão 1 (1x) - R$ 13.265,00
Parcelamento (20x) - R$ 1.516,00


Incorporação: 1-126.042",256601,Square House Portão,residencial,https://vz-093bee2c-414.b-cdn.net/c355051d-0581-46ed-b74e-bdb5cf7a084e/play_720p.mp4,Rooftop; Sala de Reunião; Elevador; Salão de festas; Hall de entrada decorado e mobiliado; Interfone; Bicicletário; Academia; Lounge
https://www.allegaimoveis.com/imovel/venda/apartamento-em-curitiba-pr-no-bairro-boa-vista-8747773,venda,"Garden em Curitiba, no bairro Boa Vista - Referência: 103 - Soul Urban Habitat","R$ 1.223.900,00",Boa Vista,Curitiba,PR,"123,61 m²",3,1,3,,https://static.orulo.com.br/images/properties/large/1377380.png?1684354693,"Um pouco mais sobre o imóvel
Soul Apenas 21 unidades no total, torre única, com um elevador que atende a demanda de transporte do empreendimento, térreo com vagas, sete andares de apartamentos, sendo três por andar, e ático com áreas comuns na cobertura. 8 áreas de lazer. Apartamentos de três quartos, variando de 89 m² a 107 m², com opções que incluem terraço externo. A alma de um empreendimento está na sua capacidade de se conectar com as pessoas que o habitam. Assim nasce o Soul, inspirado na ideia de que viver é, por si só, um propósito — uma oportunidade para descobrir, amadurecer e transcender. Localizado na Avenida Nossa Senhora de Nazaré, em uma região arborizada, segura e com excelente qualidade de vida, está a poucas quadras do Colégio Positivo do Boa Vista e a apenas três quadras do McDonald's da Rua Holanda, na divisa dos bairros Cabral e Boa Vista. Com uma proposta exclusiva, o Soul se destaca por sua torre única, com poucos moradores — apenas 21 apartamentos, sendo três por andar. Essa configuração, aliada à proximidade com Cabral e Juvevê, eleva seu valor e potencial de investimento, tornando-o uma opção única para quem busca sofisticação e privacidade. Pensado para um público exigente, todos os apartamentos possuem três quartos, garantindo ambientes amplos e bem distribuídos. A área condominial foi planejada para oferecer funcionalidade e bem-estar. No térreo, há um bicicletário, incentivando a mobilidade ativa e a prática de exercícios, além de um Pet Place gramado, criando um ambiente ideal para os animais de estimação, inclusive com espaço adequado para banho. No ático que inclui espaços de lazer e uma piscina com sistema quebra-gelo, proporcionando conforto térmico e uma vista privilegiada do Boa Vista, gourmet interno e externo, ampla área kids, espaço zen e academia. O paisagismo diferenciado conta com 985 mudas e 18 árvores, reforçando o compromisso com a sustentabilidade, enquanto a reutilização da água da chuva para irrigação contribui para um consumo consciente de recursos. Os apartamentos são entregues com revestimentos da marca Eliane ou similar, com piso porcelanato nas áreas frias, como banheiros, cozinha e sacada. Churrasqueira à carvão com projeto de exaustão mecânica nas unidades. Preparação para ar-condicionado contempla um ponto na suíte e outro na sala, sendo entregue com tubulação de cobre, isolamento térmico, ponto elétrico e dreno em PVC. A infraestrutura para aquecimento a gás atende os chuveiros, lavatórios dos banheiros e a pia da cozinha, sendo importante destacar que os equipamentos não estão inclusos. Os banheiros são entregues com bancada em granito na cor cinza andorinha com cuba de embutir e metais da marca Docol ou equivalente. Suíte com ponto para toalheiro térmico. As tubulações utilizadas são da marca Tigre ou similar. As portas internas são brancas e contam com projeto de atenuação acústica. Forro em gesso instalado em todos ambientes. Pintura com tinta látex no forro e textura acrílica nas paredes da marca Suvinil ou similar. Esquadrias de alumínio com pintura eletrostática a pó, utilizando tinta à base de resina poliéster. O sistema inclui tubulação seca para interfone e antena de TV. Alvenaria convencional com blocos cerâmicos de espessura mínima de 9 centímetros. O memorial descritivo prevalece sobre as especificações. O Soul é mais do que um lugar para morar, é um convite para viver com qualidade, exclusividade e harmonia. Descubra, conecte-se, transforme-se. Ame, crie, sonhe. Desbrave o seu mundo e faça a diferença no Soul. Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.",103 - Soul Urban Habitat,Soul Urban Habitat,residencial,https://www.youtube.com/watch?v=LbERIcyxPBI&pp=ygUJc291bCBoeXBl,Academia; Bicicletário; Elevador social; Espaço gourmet; Espaço zen; Hall de entrada com pé direito duplo; Pet place; Piscina adulto; Playground; Portaria
https://www.allegaimoveis.com/imovel/venda/apartamento-em-curitiba-pr-no-bairro-lindoia-9497214,venda,"Garden em Curitiba, no bairro Lindóia - Referência: 17 - Sense 1910","R$ 247.205,00",Lindóia,Curitiba,PR,"40,79 m²",1,,1,,https://static.orulo.com.br/images/properties/large/2296239.png?1754488173,"Um pouco mais sobre o imóvel
Um empreendimento completo com toda segurança, conforto e lazer que você merece. Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.",17 - Sense 1910,Sense 1910,residencial,,Academia; Bicicletário; Delivery; Elevador social; Lavanderia; Portaria; Salão de festas; Segurança
https://www.allegaimoveis.com/imovel/venda/cobertura-em-curitiba-pr-no-bairro-bairro-alto-8991144,venda,"Cobertura Duplex em Curitiba, no bairro Bairro Alto - Referência: 1305 - Serra Dourada","R$ 393.464,88",Bairro Alto,Curitiba,PR,"33,67 m²",1,,1,,https://static.orulo.com.br/images/properties/large/1525898.jpg?1695385648,"Um pouco mais sobre o imóvel
No ponto alto de um dos bairros mais altos de Curitiba, o Serra Dourada proporciona uma vista diferenciada e exclusiva para seus moradores, que buscam por uma vida com tranquilidade e conforto. A modernidade e o alto padrão de acabamento estão presentes em todos os espaços. Com foco na coletividade e na qualidade de vida, o Serra Dourada possui diversas áreas em comum para seus moradores. Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.",1305 - Serra Dourada,Serra Dourada,residencial,https://www.youtube.com/watch?v=VLizs45z5CE,Academia; Bicicletário; Brinquedoteca; Churrasqueira condominial; Coworking; Elevador social; Espaço gourmet; Horta coletiva; Lavanderia; Pet place; Playground; Portaria; Salão de festas; Segurança; Solarium; Spa; Terraço
https://www.allegaimoveis.com/imovel/venda/studio-em-curitiba-pr-no-bairro-alto-da-xv-9637720,venda,"Studio em Curitiba, no bairro Alto da XV - Referência: 802 - Manhattan Square","R$ 310.000,00",Alto da XV,Curitiba,PR,"22,42 m²",1,,1,,https://static.orulo.com.br/images/properties/large/1410594.jpg?1686771203,"Um pouco mais sobre o imóvel
Mais que um lugar, um estilo de vida. Um espaço para aproveitar o melhor da cidade curitibana com o charme nova-iorquino. Studios de 22 a 60m² com sacada. Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.",802 - Manhattan Square,Manhattan Square,residencial,,Academia; Bar; Bicicletário; Coworking; Elevador social; Espaço gourmet; Lavanderia; Pet place; Piscina adulto; Piscina infantil; Portaria; Sala de jogos; Salão de festas; Segurança; Terraço
https://www.allegaimoveis.com/imovel/venda/conjunto-sala-comercial-em-curitiba-pr-no-bairro-centro-8590063,venda,"Sala com Área Ext. em Curitiba, no bairro Centro - Referência: 105 - MD.7","R$ 2.084.330,00",Centro,Curitiba,PR,"128,04 m²",,,3,,https://static.orulo.com.br/images/properties/large/1479131.jpg?1691601882,"Um pouco mais sobre o imóvel
No centro de tudo que importa Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.",105 - MD.7,MD.7,comercial,,Estac. rotativo; Portaria; Sala de reuniões; Terraço
https://www.allegaimoveis.com/imovel/venda/apartamento-em-curitiba-pr-no-bairro-cabral-9674730,venda,"Garden em Curitiba, no bairro Cabral - Referência: 102 A Aria - Piemonte Alberi","R$ 2.530.088,00",Cabral,Curitiba,PR,"252,25 m²",3,3,5,,https://static.orulo.com.br/images/properties/large/2352692.jpg?1758054097,"Um pouco mais sobre o imóvel
Um empreendimento completo com toda segurança, conforto e lazer que você merece. Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.",102 A Aria - Piemonte Alberi,Piemonte Alberi,residencial,,Academia; Bicicletário; Brinquedoteca; Deck molhado; Delivery; Elevador social; Espaço zen; Fire place; Market; Pergolado; Pet place; Piscina adulto; Piscina aquecida; Piscina infantil; Playground; Portaria; Quadra poliesportiva; Sala de jogos; Salão de festas; Segurança; Spa
https://www.allegaimoveis.com/imovel/venda/cobertura-em-curitiba-pr-no-bairro-tingui-9144982,venda,"Cobertura Duplex em Curitiba, no bairro Tingui - Referência: 504 - Joy City Habitat","R$ 873.900,00",Tingui,Curitiba,PR,"110,56 m²",3,1,3,,https://static.orulo.com.br/images/properties/large/1172693.jpg?1667240676,"Um pouco mais sobre o imóvel
Joy 40 unidades em torre única, com um elevador, distribuídas em cinco pavimentos de apartamentos e um ático com área comum, oferecendo 13 áreas de lazer. As opções de plantas incluem Studio, Loft, 2 quartos com suíte e 3 quartos com suíte. Joy é um empreendimento inspirado no maximalismo, um movimento estético que valoriza a mistura de tendências, cores, texturas e objetos, criando ambientes vibrantes e cheios de personalidade. Viva o agora, aproveite cada momento e torne a alegria parte da sua rotina. ""Deixe o presente te levar até o futuro""—essa é a mensagem transmitida pela personagem Alegria, do filme Divertida Mente, cuja energia e paleta de cores inspiraram o conceito visual do empreendimento. Um dos grandes destaques do empreendimento é a localização privilegiada em um bairro em pleno crescimento, que, além de atrair novos empreendimentos, está valorizando a região e transformando o skyline local, estabelecendo um novo padrão de vida. Outra vantagem é a proximidade com o Parque Bacacheri, um dos maiores espaços verdes da cidade, com mais de 152 mil m² de área verde e lazer. Com um design marcante, a fachada do Joy se destaca no bairro, onde predominam prédios tradicionais. A torre, com poucos andares, apresenta um estilo urbano e moderno, combinando pinturas em tons quentes e ladrilhos com padrões orgânicos, criando uma identidade visual única. A iluminação externa, as grandes janelas e o paisagismo regenerativo reforçam a sensação de acolhimento e bem-estar. O projeto de paisagismo preservou uma bela árvore existente na frente do terreno, promovendo a integração entre natureza e arquitetura de forma harmoniosa. A estrutura de lazer do Joy é completa, oferecendo espaços como Pet Place, espaço gourmet com churrasqueira, academia, redário, horta, mercado interno, solarium, fireplace, lavanderia e playground. Os grandes destaques são a mini quadra de futebol e o espaço infantil, cuidadosamente projetado para que as crianças se sintam protagonistas. Todos os móveis desse ambiente são personalizados no tamanho delas—cadeiras, vaso sanitário e até piscina de bolinhas—criando um universo onde o mundo pertence às crianças. Os apartamentos são entregues com revestimentos da marca Eliane ou similar, com piso porcelanato nas áreas frias, como banheiros, cozinha e sacada. Churrasqueira à carvão com projeto de exaustão mecânica nas unidades de 2 quartos e 3 quartos com suíte. Preparação para ar-condicionado contempla um ponto na suíte, sendo entregue com tubulação de cobre, isolamento térmico, ponto elétrico e dreno em PVC. A infraestrutura para aquecimento a gás atende os chuveiros, lavatórios dos banheiros e a pia da cozinha, sendo importante destacar que os equipamentos não estão inclusos. Os banheiros são entregues com lavatório cerâmico tipo coluna e metais da marca Docol ou equivalente. As tubulações utilizadas são da marca Tigre ou similar. As portas internas são brancas e contam com projeto de atenuação acústica. Forro em gesso instalado em todos ambientes. Pintura com tinta látex no forro e textura acrílica nas paredes da marca Suvinil ou similar. Esquadrias de alumínio com pintura eletrostática a pó, utilizando tinta à base de resina poliéster. O sistema inclui tubulação seca para interfone e antena de TV. Alvenaria convencional com blocos cerâmicos de espessura mínima de 9 centímetros. As unidades do tipo LOFT ou stúdio, não possuem sacada, nem infraestrutura para ar-condicionado ou aquecimento a gás. Nesses casos, o chuveiro é entregue com ponto elétrico e ponto elétrico na cozinha para cooktop. O memorial descritivo prevalece sobre as especificações. O Joy é um empreendimento feito para quem busca viver com alegria, personalidade e qualidade de vida, em um bairro que cresce e se transforma, oferecendo o melhor do presente e preparando um futuro ainda mais promissor. Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.",504 - Joy City Habitat,Joy City Habitat,residencial,,Academia; Brinquedoteca; Elevador social; Espaço gourmet; Fire place; Hall de entrada com pé direito duplo; Lavanderia; Market; Pet place; Playground; Quadra poliesportiva; Solarium
https://www.allegaimoveis.com/imovel/venda/apartamento-em-curitiba-pr-no-bairro-cidade-industrial-8952683,venda,"Garden em Curitiba, no bairro Cidade Industrial - Referência: 106D - Meo Neoville - Fase 3","R$ 547.133,00",Cidade Industrial,Curitiba,PR,"66,80 m²",2,1,2,,https://static.orulo.com.br/images/properties/large/1709688.jpg?1710450284,"Um pouco mais sobre o imóvel
Todo conforto e segurança para você viver como sempre quis está aqui. Localizado no bairro planejado Neoville, uma das regiões com maior valorização da cidade, o MEO Neoville conta com uma infraestrutura completa, com muito lazer para você e sua família, além de vantagens que vão fazer toda a diferença para ser a sua escolha. Ouse mudar de endereço e de vida. Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.",106D - Meo Neoville - Fase 3,Meo Neoville - Fase 3,residencial,,Academia; Bicicletário; Brinquedoteca; Churrasqueira condominial; Elevador social; Jardim; Pet place; Piscina adulto; Piscina infantil; Playground; Portaria; Praça; Quadra poliesportiva; Salão de festas; Segurança; Terraço
https://www.allegaimoveis.com/imovel/venda/apartamento-em-curitiba-pr-no-bairro-portao-8473067,venda,"Garden em Curitiba, no bairro Portão - Referência: 203 - Terrasse Magique","R$ 793.000,00",Portão,Curitiba,PR,"79,66 m²",3,1,2,,https://static.orulo.com.br/images/properties/large/1808178.jpg?1719248614,"Um pouco mais sobre o imóvel
Um empreendimento completo com toda segurança, conforto e lazer que você merece. Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.",203 - Terrasse Magique,Terrasse Magique,residencial,,Academia; Brinquedoteca; Coworking; Elevador social; Espaço gourmet; Portaria; Sala de jogos; Salão de festas; Segurança
https://www.allegaimoveis.com/imovel/venda/loja-em-curitiba-pr-no-bairro-cristo-rei-9574510,venda,"Loja em Curitiba, no bairro Cristo Rei - Referência: Loja03 - Explore Botânico - Lojas","R$ 719.320,00",Cristo Rei,Curitiba,PR,"65,87 m²",,,2,,https://static.orulo.com.br/images/properties/large/2315385.jpg?1755885132,"Um pouco mais sobre o imóvel
No Explore Botânico, tudo fica do seu jeito! Chegou o momento de ter um apartamento que expressa sua personalidade e se encaixa ao seu dia a dia, sempre com muito estilo. Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.",Loja03 - Explore Botânico - Lojas,Explore Botânico - Lojas,comercial,,
https://www.allegaimoveis.com/imovel/locacao/apartamento-em-curitiba-pr-no-bairro-cristo-rei-9564889,locação,"CONDOMÍNIO CLUBE BOTÂNICA, locação apartamento com 3 dormitórios (3 suítes) | 3 vagas | HOME OFFICE | FACE NORTE  | ANDAR ALTO - Cristo Rei - Curitiba/PR","Aluguel
R$ 10.500,00
R$ 9.800,00",Cristo Rei,Curitiba,Ótima,"182,25 m²",3,3,4,,https://www.infocenterhost2.com.br/crm/fotosimovel/9564889/1497031176-apartamento-curitiba-cristo-rei_300.jpg,"Um pouco mais sobre o imóvel
ALTO PADRÃO | CONDOMÍNIO CLUBE BOTÂNICA | 182m² | 3 SUÍTES | 3 VAGAS | HOME OFFICE – CRISTO REI - CURITIBA
OPORTUNIDADE! Venha se encantar com um verdadeiro refúgio urbano!
O Condomínio Clube Botânica traduz o espírito vibrante de Curitiba, combinando sofisticação, lazer e praticidade em uma das regiões mais privilegiadas da cidade: ao lado do Jardim Botânico.
   Localização estratégica! 
• Ao lado do Jardim Botânico
• Próximo ao Hospital Universitário Cajuru e Hospital Marcelino Champagnat
• Comércio, serviços e conveniências no entorno
• Apenas 10 minutos do Centro de Curitiba, com acesso rápido às principais vias
  O apartamento – 182m² privativos
  Decoração impecável, com integração perfeita de três ambientes: sala de estar aconchegante, sala de jantar elegante e um espaço gourmet com churrasqueira a carvão, ideal para receber e desfrutar bons momentos.
• 3 suítes amplas e confortáveis
• Home office + escritório privativo (ideal para trabalho ou estudos)
• Lavabo, lavanderia e despensa
• Aquecedor de passagem
• 3 vagas de garagem
  Estrutura completa de lazer e segurança
• Portaria 24h e segurança reforçada
• Piscina externa + piscina coberta aquecida
• Academia completa, sauna e sala de dança
• Quadra poliesportiva, brinquedoteca e playground
• Espaço mulher, horta, cinema e fire place
• 4 salões de festas e churrasqueiras
• Sala de jogos e muito mais
O seu estilo de vida elevado
Um endereço onde cada detalhe foi pensado para oferecer exclusividade, conforto e qualidade de vida, em um dos condomínios mais sofisticados e completos de Curitiba.
Agende sua visita e viva a experiência do Condomínio Clube Botânica.
Sujeito a alteração sem aviso prévio. Consultar disponibilidade.",LO-AP0480,CONDOMINIO BOTANICA,residencial,https://www.instagram.com/reel/DN5oQh4jTXv/?igsh=MTJtajJ6ZnU3cG5sbw==,"Academia; Alarme; Bicicletário; Câmeras de Segurança; Churrasqueira; Brinquedoteca; Circuito Tv; Elevador; Espaço gourmet; Guarita de segurança; Espelho d'água; Hall de entrada decorado e mobiliado; Estar Social; Interfone; Lounge; Medidores de água, luz e gás individuais; Internet; Piscina coberta aquecida; Piscina adulta; Piscina infantil; Piscina; Portaria 24 horas; Sala de jogos; Playground; Sala de Reunião; Sauna; Salão Festas Gourmet; Salão de festas; Spa"
https://www.allegaimoveis.com/imovel/venda/apartamento-em-curitiba-pr-no-bairro-santo-inacio-8542808,venda,"Garden em Curitiba, no bairro Santo Inácio - Referência: 2BLC - Terrasse Nature","R$ 2.666.000,00",Santo Inácio,Curitiba,PR,"230,52 m²",3,3,5,,https://static.orulo.com.br/images/properties/large/1217239.jpg?1672861989,"Um pouco mais sobre o imóvel
Envolto pelo bosque do Parque Barigui, com unidades amplas de 3 suítes e detalhes que trazem uma combinação perfeita para você se apaixonar à primeira vista, o Terrasse Nature é um empreendimento pensado para quem busca viver com sofisticação e exclusividade em um lugar único em meio à natureza. Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.",2BLC - Terrasse Nature,Terrasse Nature,residencial,,Academia; Bicicletário; Brinquedoteca; Elevador de serviço; Playground; Portaria; Quadra poliesportiva; Sala de jogos; Salão de festas; Segurança
https://www.allegaimoveis.com/imovel/venda/sobrado-em-condominio-em-curitiba-pr-no-bairro-boqueirao-8202334,venda,Sobrado Triplex de Alto Padrão – 4 Quartos no Boqueirão - Curitiba - Pr Proximo SESI/SENAI do Boqueirão,"R$ 750.000,00",Boqueirão,Curitiba,NOVO,"126,00 m²",4,1,4,,https://www.infocenterhost2.com.br/crm/fotosimovel/8202334/1215045060-sobrado-em-condominio-curitiba-boqueirao_300.jpg,"Um pouco mais sobre o imóvel
Lindo Sobrado Triplex de Alto Padrão – 4 Quartos no Boqueirão, Curitiba
Descubra o prazer de morar com conforto e estilo em um dos bairros mais tradicionais de Curitiba. Este belíssimo sobrado triplex oferece uma combinação perfeita de sofisticação, espaço e funcionalidade. Aproveite cada detalhe projetado para proporcionar uma experiência única de viver bem!
6 sobrados: 2 frente para rua e 4 internos.
Sobrado interno.
Destaques do Imóvel
126m² de área construída
4 Quartos – Incluindo 1 suíte master com 2 cubas no segundo piso e um quarto adicional no terceiro andar com banheiro e acesso ao terraço.
Terraço privativo com vista panorâmica e preparação para jacuzzi – o espaço ideal para relaxar no fim do dia.
Sala ampla integrada para 2 ambientes – Conforto para momentos em família e recepções elegantes.
Cozinha em conceito aberto – Praticidade e charme para quem ama cozinhar e socializar ao mesmo tempo. Lavabo com ventilação natural

Garagem para 2 carros e espaço externo nos fundos.
Acabamentos e Conforto que Fazem a Diferença
Pisos em porcelanato e laminado – Elegância e durabilidade.
Teto rebaixado em gesso – Modernidade nos acabamentos.
Espera para ar-condicionado e aquecimento a gás – Conforto em todas as estações.
Lazer e Infraestrutura Completa
• Churrasqueira privativa para seus momentos de lazer.
• Rooftop e solarium com uma vista incrível para curtir o pôr do sol.
• Jardim e portão eletrônico para maior segurança e comodidade.
Localização Privilegiada – Tudo ao Seu Alcance
Escolas, Supermercados, Farmácias, Bares e Restaurantes, Pontos e Terminais de Ônibus
Não Perca Esta Oportunidade!
  Pronto para morar e esperando por você!
  Sujeito a alteração sem aviso prévio. Consultar disponibilidade.
  Agende sua visita.",VE-SOC0014,,residencial,,Quintal; Alarme; Jardim; Medidores individuais de consumo
https://www.allegaimoveis.com/imovel/venda/apartamento-em-curitiba-pr-no-bairro-boa-vista-9052507,venda,"Apartamento em Curitiba, no bairro Boa Vista - Referência: 303 - Cerasus","R$ 597.020,09",Boa Vista,Curitiba,PR,"61,62 m²",2,1,2,,https://static.orulo.com.br/images/properties/large/1006203.jpg?1659452565,"Um pouco mais sobre o imóvel
Em um bairro arborizado, o residencial trás aconchego e privacidade, priorizando o cuidado e a modernidade. A poucos minutos de escolas, supermercados e restaurantes, você disfruta de um rápido acesso ao centro de Curitiba e de áreas planejadas para o seu conforto. Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.",303 - Cerasus,Cerasus,residencial,,
https://www.allegaimoveis.com/imovel/venda/apartamento-em-curitiba-pr-no-bairro-batel-8590524,venda,"Apartamento em Curitiba, no bairro Batel - Referência: 1402 - Qoya Residence Curio Collection by Hilton","R$ 1.291.696,00",Batel,Curitiba,PR,"70,44 m²",1,1,2,,https://static.orulo.com.br/images/properties/large/1637103.jpg?1703272257,"Um pouco mais sobre o imóvel
Um jeito único de morar. No centro de tudo. Em um projeto cheio de alma, conecte-se com a essência do bem viver. Chame de casa o que o mundo todo chama de luxo. Toda a excelência dos serviços presentes nos hotéis com assinatura Curio Collection by Hilton ao redor do mundo também poderão ser percebidos no QOYA Residence. Um empreendimento único em Curitiba, sinônimo de exclusividade, sofisticação a modernidade, que coloca a hospitalidade no centro para garantir aos moradores e visitantes uma vida com mais conforto, bem-estar e facilidades. O seu tempo, dedicado ao que realmente importa. Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.",1402 - Qoya Residence Curio Collection by Hilton,Qoya Residence Curio Collection by Hilton,residencial,https://www.youtube.com/watch?v=AEsMlB0O3iY,Academia; Academia externa; Coworking; Elevador social; Espaço gourmet; Fire place; Lounge; Piscina adulto; Piscina infantil; Playground; Portaria; Segurança; Terraço
https://www.allegaimoveis.com/imovel/venda/apartamento-em-curitiba-pr-no-bairro-ahu-8681149,venda,"Garden em Curitiba, no bairro Ahú - Referência: 2 - Terrasse Élégant","R$ 1.525.000,00",Ahú,Curitiba,PR,"204,28 m²",3,1,3,,https://static.orulo.com.br/images/properties/large/1939230.jpg?1729580106,"Um pouco mais sobre o imóvel
Além das diversas áreas verdes e ruas arborizadas, o Ahú possui também uma ampla infraestrutura com comércios, escolas, restaurantes e outras facilidades, além da proximidade com o Museu Oscar Niemeyer, cartão postal de Curitiba. Região é ideal para quem procura comodidade em um ambiente tradicional. Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.",2 - Terrasse Élégant,Terrasse Élégant,residencial,,Academia; Brinquedoteca; Elevador social; Lounge; Playground; Ponto para carro elétrico; Portaria; Praça; Quadra poliesportiva; Sala de jogos; Salão de festas; Segurança
https://www.allegaimoveis.com/imovel/venda/apartamento-em-curitiba-pr-no-bairro-hauer-9531877,venda,"Apartamento em Curitiba, no bairro Hauer - Referência: 306A - Meo Hauer","R$ 465.953,04",Hauer,Curitiba,PR,"52,30 m²",2,1,2,,https://static.orulo.com.br/images/properties/large/1416495.jpg?1687276959,"Um pouco mais sobre o imóvel
Todo o conforto e segurança para você viver como sempre quis está aqui. Localizado no bairro Hauer, na região Sul da cidade, o MEO Hauer conta com uma infraestrutura completa, com tecnologia, acabamentos diferenciados e localização para você e sua família. Ouse mudar de endereço e de vida. Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.",306A - Meo Hauer,Meo Hauer,residencial,,Bicicletário; Churrasqueira condominial; Elevador social; Jardim; Pet place; Playground; Portaria; Praça; Quadra volei; Salão de festas; Segurança
